t,lat,lon,el
1687602640.000000,-12.770756,45.288535,21.755000
1687602641.000000,-12.770757,45.288538,21.759000
1687602642.000000,-12.770758,45.288542,21.757000
1687602643.000000,-12.770759,45.288545,21.761000
1687602644.000000,-12.770760,45.288549,21.756000
1687602645.000000,-12.770760,45.288553,21.758000
1687602646.000000,-12.770760,45.288557,21.769000
1687602647.000000,-12.770760,45.288562,21.759000
1687602648.000000,-12.770760,45.288566,21.758000
1687602649.000000,-12.770759,45.288571,21.757000
1687602650.000000,-12.770758,45.288575,21.766000
1687602651.000000,-12.770757,45.288580,21.779000
1687602652.000000,-12.770755,45.288585,21.772000
1687602653.000000,-12.770754,45.288590,21.769000
1687602654.000000,-12.770753,45.288593,21.769000
1687602655.000000,-12.770752,45.288597,21.772000
1687602656.000000,-12.770751,45.288601,21.774000
1687602657.000000,-12.770750,45.288605,21.764000
1687602658.000000,-12.770749,45.288609,21.766000
1687602659.000000,-12.770748,45.288613,21.760000
1687602660.000000,-12.770747,45.288617,21.759000
1687602661.000000,-12.770746,45.288621,21.748000
1687602662.000000,-12.770746,45.288626,21.774000
1687602663.000000,-12.770745,45.288630,21.760000
1687602664.000000,-12.770745,45.288635,21.767000
1687602665.000000,-12.770745,45.288639,21.776000
1687602666.000000,-12.770745,45.288644,21.773000
1687602667.000000,-12.770745,45.288648,21.765000
1687602668.000000,-12.770745,45.288653,21.750000
1687602669.000000,-12.770745,45.288658,21.771000
1687602670.000000,-12.770746,45.288663,21.764000
1687602671.000000,-12.770746,45.288667,21.758000
1687602672.000000,-12.770747,45.288672,21.745000
1687602673.000000,-12.770748,45.288677,21.752000
1687602674.000000,-12.770750,45.288682,21.762000
1687602675.000000,-12.770751,45.288686,21.769000
1687602676.000000,-12.770753,45.288690,21.777000
1687602677.000000,-12.770754,45.288694,21.759000
1687602678.000000,-12.770756,45.288699,21.778000
1687602679.000000,-12.770757,45.288703,21.779000
1687602680.000000,-12.770759,45.288707,21.773000
1687602681.000000,-12.770760,45.288712,21.768000
1687602682.000000,-12.770761,45.288716,21.780000
1687602683.000000,-12.770763,45.288720,21.782000
1687602684.000000,-12.770764,45.288724,21.771000
1687602685.000000,-12.770765,45.288729,21.780000
1687602686.000000,-12.770766,45.288734,21.763000
1687602687.000000,-12.770767,45.288739,21.762000
1687602688.000000,-12.770768,45.288744,21.764000
1687602689.000000,-12.770769,45.288750,21.766000
1687602690.000000,-12.770770,45.288756,21.765000
1687602691.000000,-12.770770,45.288762,21.770000
1687602692.000000,-12.770771,45.288768,21.773000
1687602693.000000,-12.770772,45.288773,21.788000
1687602694.000000,-12.770773,45.288780,21.786000
1687602695.000000,-12.770774,45.288786,21.788000
1687602696.000000,-12.770774,45.288792,21.782000
1687602697.000000,-12.770774,45.288797,21.761000
1687602698.000000,-12.770774,45.288802,21.775000
1687602699.000000,-12.770774,45.288807,21.764000
1687602700.000000,-12.770774,45.288813,21.773000
1687602701.000000,-12.770774,45.288817,21.759000
1687602702.000000,-12.770775,45.288822,21.785000
1687602703.000000,-12.770775,45.288826,21.786000
1687602704.000000,-12.770776,45.288830,21.784000
1687602705.000000,-12.770776,45.288835,21.766000
1687602706.000000,-12.770776,45.288839,21.788000
1687602707.000000,-12.770776,45.288844,21.780000
1687602708.000000,-12.770775,45.288850,21.771000
1687602709.000000,-12.770774,45.288855,21.771000
1687602710.000000,-12.770774,45.288860,21.767000
1687602711.000000,-12.770773,45.288866,21.767000
1687602712.000000,-12.770771,45.288871,21.770000
1687602713.000000,-12.770770,45.288876,21.770000
1687602714.000000,-12.770768,45.288881,21.772000
1687602715.000000,-12.770767,45.288886,21.778000
1687602716.000000,-12.770765,45.288890,21.770000
1687602717.000000,-12.770763,45.288895,21.765000
1687602718.000000,-12.770761,45.288900,21.769000
1687602719.000000,-12.770759,45.288904,21.767000
1687602720.000000,-12.770757,45.288908,21.779000
1687602721.000000,-12.770754,45.288913,21.778000
1687602722.000000,-12.770753,45.288917,21.777000
1687602723.000000,-12.770751,45.288921,21.770000
1687602724.000000,-12.770749,45.288924,21.785000
1687602725.000000,-12.770746,45.288929,21.777000
1687602726.000000,-12.770744,45.288933,21.774000
1687602727.000000,-12.770742,45.288937,21.775000
1687602728.000000,-12.770740,45.288941,21.780000
1687602729.000000,-12.770737,45.288944,21.770000
1687602730.000000,-12.770735,45.288948,21.785000
1687602731.000000,-12.770733,45.288952,21.782000
1687602732.000000,-12.770731,45.288956,21.770000
1687602733.000000,-12.770729,45.288959,21.761000
1687602734.000000,-12.770728,45.288962,21.757000
1687602735.000000,-12.770726,45.288966,21.751000
1687602736.000000,-12.770725,45.288970,21.760000
1687602737.000000,-12.770723,45.288973,21.754000
1687602738.000000,-12.770721,45.288978,21.752000
1687602739.000000,-12.770720,45.288981,21.756000
1687602740.000000,-12.770719,45.288985,21.750000
1687602741.000000,-12.770718,45.288989,21.760000
1687602742.000000,-12.770717,45.288993,21.760000
1687602743.000000,-12.770716,45.288997,21.753000
1687602744.000000,-12.770716,45.289001,21.748000
1687602745.000000,-12.770715,45.289006,21.754000
1687602746.000000,-12.770714,45.289010,21.767000
1687602747.000000,-12.770713,45.289014,21.741000
1687602748.000000,-12.770711,45.289019,21.748000
1687602749.000000,-12.770710,45.289024,21.755000
1687602750.000000,-12.770709,45.289028,21.768000
1687602751.000000,-12.770708,45.289033,21.759000
1687602752.000000,-12.770707,45.289038,21.754000
1687602753.000000,-12.770705,45.289043,21.748000
1687602754.000000,-12.770704,45.289048,21.764000
1687602755.000000,-12.770703,45.289053,21.779000
1687602756.000000,-12.770701,45.289058,21.773000
1687602757.000000,-12.770700,45.289063,21.757000
1687602758.000000,-12.770698,45.289068,21.755000
1687602759.000000,-12.770697,45.289073,21.768000
1687602760.000000,-12.770696,45.289078,21.761000
1687602761.000000,-12.770695,45.289082,21.768000
1687602762.000000,-12.770694,45.289087,21.769000
1687602763.000000,-12.770693,45.289091,21.765000
1687602764.000000,-12.770691,45.289095,21.759000
1687602765.000000,-12.770690,45.289099,21.762000
1687602766.000000,-12.770689,45.289103,21.758000
1687602767.000000,-12.770688,45.289107,21.763000
1687602768.000000,-12.770686,45.289112,21.751000
1687602769.000000,-12.770685,45.289116,21.763000
1687602770.000000,-12.770683,45.289120,21.758000
1687602771.000000,-12.770682,45.289124,21.761000
1687602772.000000,-12.770680,45.289128,21.761000
1687602773.000000,-12.770678,45.289132,21.766000
1687602774.000000,-12.770677,45.289136,21.775000
1687602775.000000,-12.770675,45.289139,21.771000
1687602776.000000,-12.770674,45.289143,21.778000
1687602777.000000,-12.770673,45.289148,21.767000
1687602778.000000,-12.770671,45.289151,21.773000
1687602779.000000,-12.770669,45.289155,21.775000
1687602780.000000,-12.770668,45.289159,21.771000
1687602781.000000,-12.770666,45.289163,21.777000
1687602782.000000,-12.770665,45.289167,21.776000
1687602783.000000,-12.770664,45.289171,21.770000
1687602784.000000,-12.770663,45.289175,21.771000
1687602785.000000,-12.770661,45.289179,21.770000
1687602786.000000,-12.770660,45.289182,21.773000
1687602787.000000,-12.770658,45.289186,21.770000
1687602788.000000,-12.770656,45.289190,21.770000
1687602789.000000,-12.770654,45.289194,21.769000
1687602790.000000,-12.770653,45.289197,21.764000
1687602791.000000,-12.770651,45.289201,21.777000
1687602792.000000,-12.770650,45.289205,21.781000
1687602793.000000,-12.770648,45.289209,21.774000
1687602794.000000,-12.770647,45.289213,21.769000
1687602795.000000,-12.770645,45.289216,21.766000
1687602796.000000,-12.770644,45.289220,21.772000
1687602797.000000,-12.770642,45.289223,21.773000
1687602798.000000,-12.770640,45.289227,21.773000
1687602799.000000,-12.770638,45.289230,21.776000
1687602800.000000,-12.770636,45.289233,21.778000
1687602801.000000,-12.770634,45.289236,21.780000
1687602802.000000,-12.770633,45.289239,21.772000
1687602803.000000,-12.770631,45.289242,21.780000
1687602804.000000,-12.770629,45.289245,21.772000
1687602805.000000,-12.770626,45.289247,21.777000
1687602806.000000,-12.770624,45.289250,21.772000
1687602807.000000,-12.770622,45.289253,21.775000
1687602808.000000,-12.770620,45.289255,21.770000
1687602809.000000,-12.770618,45.289258,21.778000
1687602810.000000,-12.770616,45.289260,21.769000
1687602811.000000,-12.770614,45.289262,21.767000
1687602812.000000,-12.770612,45.289264,21.774000
1687602813.000000,-12.770610,45.289267,21.775000
1687602814.000000,-12.770608,45.289269,21.771000
1687602815.000000,-12.770606,45.289271,21.773000
1687602816.000000,-12.770604,45.289273,21.777000
1687602817.000000,-12.770603,45.289275,21.784000
1687602818.000000,-12.770601,45.289276,21.768000
1687602819.000000,-12.770599,45.289278,21.773000
1687602820.000000,-12.770597,45.289279,21.774000
1687602821.000000,-12.770596,45.289281,21.767000
1687602822.000000,-12.770594,45.289283,21.777000
1687602823.000000,-12.770593,45.289284,21.769000
1687602824.000000,-12.770592,45.289286,21.768000
1687602825.000000,-12.770590,45.289287,21.771000
1687602826.000000,-12.770589,45.289289,21.764000
1687602827.000000,-12.770589,45.289290,21.768000
1687602828.000000,-12.770588,45.289292,21.765000
1687602829.000000,-12.770587,45.289293,21.767000
1687602830.000000,-12.770587,45.289295,21.768000
1687602831.000000,-12.770587,45.289296,21.771000
1687602832.000000,-12.770587,45.289298,21.771000
1687602833.000000,-12.770587,45.289299,21.780000
1687602834.000000,-12.770587,45.289301,21.765000
1687602835.000000,-12.770586,45.289302,21.748000
1687602836.000000,-12.770587,45.289304,21.747000
1687602837.000000,-12.770587,45.289305,21.747000
1687602838.000000,-12.770587,45.289307,21.753000
1687602839.000000,-12.770587,45.289309,21.746000
1687602840.000000,-12.770587,45.289310,21.755000
1687602841.000000,-12.770587,45.289312,21.755000
1687602842.000000,-12.770587,45.289313,21.759000
1687602843.000000,-12.770588,45.289315,21.756000
1687602844.000000,-12.770588,45.289316,21.766000
1687602845.000000,-12.770589,45.289317,21.770000
1687602846.000000,-12.770589,45.289319,21.761000
1687602847.000000,-12.770590,45.289320,21.771000
1687602848.000000,-12.770590,45.289321,21.759000
1687602849.000000,-12.770590,45.289321,21.761000
1687602850.000000,-12.770591,45.289322,21.764000
1687602851.000000,-12.770591,45.289322,21.762000
1687602852.000000,-12.770591,45.289323,21.758000
1687602853.000000,-12.770591,45.289323,21.767000
1687602854.000000,-12.770591,45.289324,21.767000
1687602855.000000,-12.770591,45.289325,21.775000
1687602856.000000,-12.770592,45.289326,21.763000
1687602857.000000,-12.770592,45.289327,21.765000
1687602858.000000,-12.770592,45.289327,21.759000
1687602859.000000,-12.770592,45.289328,21.769000
1687602860.000000,-12.770592,45.289328,21.758000
1687602861.000000,-12.770592,45.289329,21.771000
1687602862.000000,-12.770592,45.289330,21.761000
1687602863.000000,-12.770592,45.289331,21.763000
1687602864.000000,-12.770592,45.289331,21.756000
1687602865.000000,-12.770592,45.289332,21.752000
1687602866.000000,-12.770592,45.289334,21.753000
1687602867.000000,-12.770592,45.289335,21.761000
1687602868.000000,-12.770592,45.289336,21.766000
1687602869.000000,-12.770592,45.289337,21.762000
1687602870.000000,-12.770591,45.289338,21.756000
1687602871.000000,-12.770591,45.289339,21.765000
1687602872.000000,-12.770590,45.289340,21.759000
1687602873.000000,-12.770590,45.289341,21.745000
1687602874.000000,-12.770589,45.289341,21.756000
1687602875.000000,-12.770588,45.289342,21.753000
1687602876.000000,-12.770588,45.289343,21.763000
1687602877.000000,-12.770587,45.289344,21.759000
1687602878.000000,-12.770586,45.289344,21.766000
1687602879.000000,-12.770585,45.289345,21.756000
1687602880.000000,-12.770584,45.289345,21.761000
1687602881.000000,-12.770584,45.289345,21.752000
1687602882.000000,-12.770583,45.289346,21.761000
1687602883.000000,-12.770582,45.289346,21.763000
1687602884.000000,-12.770581,45.289346,21.759000
1687602885.000000,-12.770581,45.289345,21.762000
1687602886.000000,-12.770580,45.289345,21.754000
1687602887.000000,-12.770578,45.289344,21.760000
1687602888.000000,-12.770577,45.289344,21.752000
1687602889.000000,-12.770576,45.289343,21.761000
1687602890.000000,-12.770575,45.289342,21.760000
1687602891.000000,-12.770573,45.289341,21.754000
1687602892.000000,-12.770571,45.289340,21.755000
1687602893.000000,-12.770569,45.289338,21.756000
1687602894.000000,-12.770566,45.289336,21.751000
1687602895.000000,-12.770564,45.289334,21.745000
1687602896.000000,-12.770562,45.289333,21.744000
1687602897.000000,-12.770560,45.289331,21.747000
1687602898.000000,-12.770558,45.289329,21.754000
1687602899.000000,-12.770556,45.289327,21.749000
1687602900.000000,-12.770554,45.289326,21.744000
1687602901.000000,-12.770552,45.289324,21.744000
1687602902.000000,-12.770550,45.289323,21.744000
1687602903.000000,-12.770548,45.289323,21.733000
1687602904.000000,-12.770546,45.289322,21.751000
1687602905.000000,-12.770545,45.289322,21.749000
1687602906.000000,-12.770544,45.289321,21.745000
1687602907.000000,-12.770542,45.289321,21.745000
1687602908.000000,-12.770541,45.289321,21.754000
1687602909.000000,-12.770540,45.289321,21.742000
1687602910.000000,-12.770539,45.289321,21.750000
1687602911.000000,-12.770539,45.289322,21.752000
1687602912.000000,-12.770538,45.289322,21.736000
1687602913.000000,-12.770537,45.289322,21.746000
1687602914.000000,-12.770537,45.289322,21.751000
1687602915.000000,-12.770536,45.289322,21.748000
1687602916.000000,-12.770535,45.289322,21.742000
1687602917.000000,-12.770533,45.289322,21.738000
1687602918.000000,-12.770532,45.289322,21.753000
1687602919.000000,-12.770530,45.289322,21.758000
1687602920.000000,-12.770529,45.289322,21.749000
1687602921.000000,-12.770527,45.289322,21.761000
1687602922.000000,-12.770526,45.289322,21.749000
1687602923.000000,-12.770525,45.289322,21.737000
1687602924.000000,-12.770524,45.289322,21.753000
1687602925.000000,-12.770523,45.289323,21.752000
1687602926.000000,-12.770521,45.289323,21.741000
1687602927.000000,-12.770520,45.289323,21.745000
1687602928.000000,-12.770519,45.289324,21.742000
1687602929.000000,-12.770517,45.289324,21.747000
1687602930.000000,-12.770516,45.289325,21.744000
1687602931.000000,-12.770514,45.289325,21.743000
1687602932.000000,-12.770512,45.289326,21.746000
1687602933.000000,-12.770511,45.289327,21.735000
1687602934.000000,-12.770509,45.289327,21.744000
1687602935.000000,-12.770508,45.289328,21.760000
1687602936.000000,-12.770506,45.289329,21.756000
1687602937.000000,-12.770505,45.289330,21.757000
1687602938.000000,-12.770504,45.289330,21.761000
1687602939.000000,-12.770503,45.289331,21.767000
1687602940.000000,-12.770502,45.289332,21.755000
1687602941.000000,-12.770500,45.289333,21.746000
1687602942.000000,-12.770499,45.289334,21.756000
1687602943.000000,-12.770498,45.289335,21.761000
1687602944.000000,-12.770496,45.289336,21.764000
1687602945.000000,-12.770494,45.289337,21.762000
1687602946.000000,-12.770492,45.289339,21.759000
1687602947.000000,-12.770490,45.289340,21.747000
1687602948.000000,-12.770488,45.289342,21.769000
1687602949.000000,-12.770486,45.289343,21.755000
1687602950.000000,-12.770483,45.289345,21.759000
1687602951.000000,-12.770481,45.289347,21.765000
1687602952.000000,-12.770479,45.289348,21.769000
1687602953.000000,-12.770476,45.289350,21.773000
1687602954.000000,-12.770474,45.289353,21.769000
1687602955.000000,-12.770472,45.289355,21.771000
1687602956.000000,-12.770470,45.289357,21.778000
1687602957.000000,-12.770468,45.289360,21.771000
1687602958.000000,-12.770466,45.289362,21.761000
1687602959.000000,-12.770464,45.289365,21.765000
1687602960.000000,-12.770462,45.289368,21.775000
1687602961.000000,-12.770461,45.289371,21.791000
1687602962.000000,-12.770459,45.289375,21.797000
1687602963.000000,-12.770458,45.289378,21.792000
1687602964.000000,-12.770456,45.289381,21.772000
1687602965.000000,-12.770455,45.289385,21.786000
1687602966.000000,-12.770454,45.289389,21.786000
1687602967.000000,-12.770453,45.289392,21.771000
1687602968.000000,-12.770452,45.289396,21.766000
1687602969.000000,-12.770451,45.289401,21.762000
1687602970.000000,-12.770449,45.289406,21.775000
1687602971.000000,-12.770448,45.289410,21.763000
1687602972.000000,-12.770448,45.289415,21.761000
1687602973.000000,-12.770447,45.289419,21.775000
1687602974.000000,-12.770447,45.289423,21.771000
1687602975.000000,-12.770447,45.289428,21.768000
1687602976.000000,-12.770447,45.289432,21.772000
1687602977.000000,-12.770448,45.289437,21.776000
1687602978.000000,-12.770450,45.289442,21.769000
1687602979.000000,-12.770451,45.289446,21.770000
1687602980.000000,-12.770452,45.289450,21.773000
1687602981.000000,-12.770453,45.289453,21.762000
1687602982.000000,-12.770455,45.289457,21.769000
1687602983.000000,-12.770457,45.289460,21.767000
1687602984.000000,-12.770459,45.289464,21.761000
1687602985.000000,-12.770462,45.289467,21.765000
1687602986.000000,-12.770464,45.289469,21.760000
1687602987.000000,-12.770468,45.289472,21.753000
