t,d
1687684748.786595,4.540000
1687684748.786595,4.540000
1687684748.786595,4.540000
1687684749.343602,4.550000
1687684749.343602,4.550000
1687684749.343602,4.550000
1687684749.901956,4.580000
1687684749.901956,4.580000
1687684749.901956,4.580000
1687684750.459141,4.580000
1687684750.459141,4.580000
1687684750.459141,4.580000
1687684751.017341,4.640000
1687684751.017341,4.640000
1687684751.017341,4.640000
1687684751.574513,4.620000
1687684751.574513,4.620000
1687684751.574513,4.620000
1687684752.132832,4.600000
1687684752.132832,4.600000
1687684752.132832,4.600000
1687684752.689984,4.600000
1687684752.689984,4.600000
1687684752.689984,4.600000
1687684753.248189,4.610000
1687684753.248189,4.610000
1687684753.248189,4.610000
1687684753.805323,4.620000
1687684753.805323,4.620000
1687684753.805323,4.620000
1687684754.363573,4.630000
1687684754.363573,4.630000
1687684754.363573,4.630000
1687684754.920693,4.590000
1687684754.920693,4.590000
1687684754.920693,4.590000
1687684755.479079,4.590000
1687684755.479079,4.590000
1687684755.479079,4.590000
1687684756.036076,4.580000
1687684756.036076,4.580000
1687684756.036076,4.580000
1687684756.594586,4.610000
1687684756.594586,4.610000
1687684756.594586,4.610000
1687684757.151457,4.630000
1687684757.151457,4.630000
1687684757.151457,4.630000
1687684757.709876,4.580000
1687684757.709876,4.580000
1687684757.709876,4.580000
1687684758.266954,4.590000
1687684758.266954,4.590000
1687684758.266954,4.590000
1687684758.825318,4.630000
1687684758.825318,4.630000
1687684758.825318,4.630000
1687684759.382336,4.700000
1687684759.382336,4.700000
1687684759.382336,4.700000
1687684759.940682,4.600000
1687684759.940682,4.600000
1687684759.940682,4.600000
1687684760.497686,4.580000
1687684760.497686,4.580000
1687684760.497686,4.580000
1687684761.056054,4.640000
1687684761.056054,4.640000
1687684761.056054,4.640000
1687684761.613214,4.570000
1687684761.613214,4.570000
1687684761.613214,4.570000
1687684762.171561,4.590000
1687684762.171561,4.590000
1687684762.171561,4.590000
1687684762.72859,4.570000
1687684762.72859,4.570000
1687684762.72859,4.570000
1687684763.286937,4.580000
1687684763.286937,4.580000
1687684763.286937,4.580000
1687684763.843944,4.570000
1687684763.843944,4.570000
1687684763.843944,4.570000
1687684764.402337,4.560000
1687684764.402337,4.560000
1687684764.402337,4.560000
1687684764.959438,4.580000
1687684764.959438,4.580000
1687684764.959438,4.580000
1687684765.517689,4.560000
1687684765.517689,4.560000
1687684765.517689,4.560000
1687684766.074816,4.560000
1687684766.074816,4.560000
1687684766.074816,4.560000
1687684766.633234,4.570000
1687684766.633234,4.570000
1687684766.633234,4.570000
1687684767.190191,4.580000
1687684767.190191,4.580000
1687684767.190191,4.580000
1687684767.748598,4.580000
1687684767.748598,4.580000
1687684767.748598,4.580000
1687684768.305691,4.590000
1687684768.305691,4.590000
1687684768.305691,4.590000
1687684768.864069,4.610000
1687684768.864069,4.610000
1687684768.864069,4.610000
1687684769.421082,4.550000
1687684769.421082,4.550000
1687684769.421082,4.550000
1687684769.979446,4.590000
1687684769.979446,4.590000
1687684769.979446,4.590000
1687684770.536484,4.570000
1687684770.536484,4.570000
1687684770.536484,4.570000
1687684771.094819,4.540000
1687684771.094819,4.540000
1687684771.094819,4.540000
1687684771.65197,4.610000
1687684771.65197,4.610000
1687684771.65197,4.610000
1687684772.210317,4.570000
1687684772.210317,4.570000
1687684772.210317,4.570000
1687684772.767359,4.570000
1687684772.767359,4.570000
1687684772.767359,4.570000
1687684773.325693,4.560000
1687684773.325693,4.560000
1687684773.325693,4.560000
1687684773.882699,4.590000
1687684773.882699,4.590000
1687684773.882699,4.590000
1687684774.441097,4.580000
1687684774.441097,4.580000
1687684774.441097,4.580000
1687684774.998192,4.600000
1687684774.998192,4.600000
1687684774.998192,4.600000
1687684775.556483,4.580000
1687684775.556483,4.580000
1687684775.556483,4.580000
1687684776.113574,4.610000
1687684776.113574,4.610000
1687684776.113574,4.610000
1687684776.671945,4.580000
1687684776.671945,4.580000
1687684776.671945,4.580000
1687684777.228946,4.590000
1687684777.228946,4.590000
1687684777.228946,4.590000
1687684777.787324,4.600000
1687684777.787324,4.600000
1687684777.787324,4.600000
1687684778.344468,4.600000
1687684778.344468,4.600000
1687684778.344468,4.600000
1687684778.902698,4.610000
1687684778.902698,4.610000
1687684778.902698,4.610000
1687684779.459818,4.600000
1687684779.459818,4.600000
1687684779.459818,4.600000
1687684780.018191,4.620000
1687684780.018191,4.620000
1687684780.018191,4.620000
1687684780.57523,4.580000
1687684780.57523,4.580000
1687684780.57523,4.580000
1687684781.133574,4.580000
1687684781.133574,4.580000
1687684781.133574,4.580000
1687684781.690726,4.670000
1687684781.690726,4.670000
1687684781.690726,4.670000
1687684782.24894,4.630000
1687684782.24894,4.630000
1687684782.24894,4.630000
1687684782.806068,4.630000
1687684782.806068,4.630000
1687684782.806068,4.630000
1687684783.364461,4.620000
1687684783.364461,4.620000
1687684783.364461,4.620000
1687684783.921439,4.620000
1687684783.921439,4.620000
1687684783.921439,4.620000
1687684784.479819,4.590000
1687684784.479819,4.590000
1687684784.479819,4.590000
1687684785.036969,4.630000
1687684785.036969,4.630000
1687684785.036969,4.630000
1687684785.595202,4.620000
1687684785.595202,4.620000
1687684785.595202,4.620000
1687684786.152315,4.600000
1687684786.152315,4.600000
1687684786.152315,4.600000
1687684786.710709,4.610000
1687684786.710709,4.610000
1687684786.710709,4.610000
1687684787.267695,4.650000
1687684787.267695,4.650000
1687684787.267695,4.650000
1687684787.826063,4.630000
1687684787.826063,4.630000
1687684787.826063,4.630000
1687684788.383204,4.620000
1687684788.383204,4.620000
1687684788.383204,4.620000
1687684788.940587,4.620000
1687684788.940587,4.620000
1687684788.940587,4.620000
1687684789.498946,4.620000
1687684789.498946,4.620000
1687684789.498946,4.620000
1687684790.055928,4.670000
1687684790.055928,4.670000
1687684790.055928,4.670000
1687684790.614341,4.630000
1687684790.614341,4.630000
1687684790.614341,4.630000
1687684791.171413,4.630000
1687684791.171413,4.630000
1687684791.171413,4.630000
1687684791.729741,4.660000
1687684791.729741,4.660000
1687684791.729741,4.660000
1687684792.28682,4.720000
1687684792.28682,4.720000
1687684792.28682,4.720000
1687684792.845066,4.660000
1687684792.845066,4.660000
1687684792.845066,4.660000
1687684793.402211,4.670000
1687684793.402211,4.670000
1687684793.402211,4.670000
1687684793.96057,4.720000
1687684793.96057,4.720000
1687684793.96057,4.720000
1687684794.517671,4.680000
1687684794.517671,4.680000
1687684794.517671,4.680000
1687684795.075943,4.700000
1687684795.075943,4.700000
1687684795.075943,4.700000
1687684795.633093,4.670000
1687684795.633093,4.670000
1687684795.633093,4.670000
1687684796.191313,4.670000
1687684796.191313,4.670000
1687684796.191313,4.670000
1687684796.748494,4.670000
1687684796.748494,4.670000
1687684796.748494,4.670000
1687684797.30681,4.740000
1687684797.30681,4.740000
1687684797.30681,4.740000
1687684797.863826,4.700000
1687684797.863826,4.700000
1687684797.863826,4.700000
1687684798.422194,4.780000
1687684798.422194,4.780000
1687684798.422194,4.780000
1687684798.979322,4.780000
1687684798.979322,4.780000
1687684798.979322,4.780000
1687684799.537583,4.710000
1687684799.537583,4.710000
1687684799.537583,4.710000
1687684800.094677,4.740000
1687684800.094677,4.740000
1687684800.094677,4.740000
1687684800.653125,4.730000
1687684800.653125,4.730000
1687684800.653125,4.730000
1687684801.210214,4.720000
1687684801.210214,4.720000
1687684801.210214,4.720000
1687684801.768473,4.740000
1687684801.768473,4.740000
1687684801.768473,4.740000
1687684802.325556,4.690000
1687684802.325556,4.690000
1687684802.325556,4.690000
1687684802.883822,4.770000
1687684802.883822,4.770000
1687684802.883822,4.770000
1687684803.440931,4.690000
1687684803.440931,4.690000
1687684803.440931,4.690000
1687684803.999315,4.700000
1687684803.999315,4.700000
1687684803.999315,4.700000
1687684804.556451,4.690000
1687684804.556451,4.690000
1687684804.556451,4.690000
1687684805.114683,4.760000
1687684805.114683,4.760000
1687684805.114683,4.760000
1687684805.671851,4.700000
1687684805.671851,4.700000
1687684805.671851,4.700000
1687684806.230065,4.760000
1687684806.230065,4.760000
1687684806.230065,4.760000
1687684806.787182,4.720000
1687684806.787182,4.720000
1687684806.787182,4.720000
1687684807.3456,4.750000
1687684807.3456,4.750000
1687684807.3456,4.750000
1687684807.902705,4.740000
1687684807.902705,4.740000
1687684807.902705,4.740000
1687684808.460945,4.750000
1687684808.460945,4.750000
1687684808.460945,4.750000
1687684809.018045,4.750000
1687684809.018045,4.750000
1687684809.018045,4.750000
1687684809.576338,4.750000
1687684809.576338,4.750000
1687684809.576338,4.750000
1687684810.133424,4.760000
1687684810.133424,4.760000
1687684810.133424,4.760000
1687684810.691833,4.800000
1687684810.691833,4.800000
1687684810.691833,4.800000
1687684811.24878,4.760000
1687684811.24878,4.760000
1687684811.24878,4.760000
1687684811.807181,4.790000
1687684811.807181,4.790000
1687684811.807181,4.790000
1687684812.364334,4.810000
1687684812.364334,4.810000
1687684812.364334,4.810000
1687684812.922571,4.770000
1687684812.922571,4.770000
1687684812.922571,4.770000
1687684813.479745,4.790000
1687684813.479745,4.790000
1687684813.479745,4.790000
1687684814.038091,4.850000
1687684814.038091,4.850000
1687684814.038091,4.850000
1687684814.595377,4.800000
1687684814.595377,4.800000
1687684814.595377,4.800000
1687684815.153435,4.850000
1687684815.153435,4.850000
1687684815.153435,4.850000
1687684815.710594,4.850000
1687684815.710594,4.850000
1687684815.710594,4.850000
1687684816.268811,4.800000
1687684816.268811,4.800000
1687684816.268811,4.800000
1687684816.825946,4.800000
1687684816.825946,4.800000
1687684816.825946,4.800000
1687684817.384314,4.840000
1687684817.384314,4.840000
1687684817.384314,4.840000
1687684817.941316,4.810000
1687684817.941316,4.810000
1687684817.941316,4.810000
1687684818.499713,4.800000
1687684818.499713,4.800000
1687684818.499713,4.800000
1687684819.05681,4.800000
1687684819.05681,4.800000
1687684819.05681,4.800000
1687684819.615078,4.820000
1687684819.615078,4.820000
1687684819.615078,4.820000
1687684820.172183,4.810000
1687684820.172183,4.810000
1687684820.172183,4.810000
1687684820.730592,4.790000
1687684820.730592,4.790000
1687684820.730592,4.790000
1687684821.287566,4.780000
1687684821.287566,4.780000
1687684821.287566,4.780000
1687684821.845932,5.010000
1687684821.845932,5.010000
1687684821.845932,5.010000
1687684822.403078,4.850000
1687684822.403078,4.850000
1687684822.403078,4.850000
1687684822.961331,4.800000
1687684822.961331,4.800000
1687684822.961331,4.800000
1687684823.518441,4.800000
1687684823.518441,4.800000
1687684823.518441,4.800000
1687684824.076802,4.930000
1687684824.076802,4.930000
1687684824.076802,4.930000
1687684824.634014,4.770000
1687684824.634014,4.770000
1687684824.634014,4.770000
1687684825.192179,4.790000
1687684825.192179,4.790000
1687684825.192179,4.790000
1687684825.749303,4.790000
1687684825.749303,4.790000
1687684825.749303,4.790000
1687684826.307557,4.820000
1687684826.307557,4.820000
1687684826.307557,4.820000
1687684826.864713,4.770000
1687684826.864713,4.770000
1687684826.864713,4.770000
1687684827.423111,4.760000
1687684827.423111,4.760000
1687684827.423111,4.760000
1687684827.980027,4.800000
1687684827.980027,4.800000
1687684827.980027,4.800000
1687684828.538474,4.810000
1687684828.538474,4.810000
1687684828.538474,4.810000
1687684829.095537,4.760000
1687684829.095537,4.760000
1687684829.095537,4.760000
1687684829.653873,4.740000
1687684829.653873,4.740000
1687684829.653873,4.740000
1687684830.210977,4.780000
1687684830.210977,4.780000
1687684830.210977,4.780000
1687684830.769376,4.800000
1687684830.769376,4.800000
1687684830.769376,4.800000
1687684831.329732,4.760000
1687684831.329732,4.760000
1687684831.329732,4.760000
1687684831.884706,4.780000
1687684831.884706,4.780000
1687684831.884706,4.780000
1687684832.441856,4.780000
1687684832.441856,4.780000
1687684832.441856,4.780000
1687684833.000088,4.810000
1687684833.000088,4.810000
1687684833.000088,4.810000
1687684833.557212,4.800000
1687684833.557212,4.800000
1687684833.557212,4.800000
1687684834.115559,4.760000
1687684834.115559,4.760000
1687684834.115559,4.760000
1687684834.672609,4.750000
1687684834.672609,4.750000
1687684834.672609,4.750000
1687684835.230927,4.780000
1687684835.230927,4.780000
1687684835.230927,4.780000
1687684835.788036,4.750000
1687684835.788036,4.750000
1687684835.788036,4.750000
1687684836.346335,4.780000
1687684836.346335,4.780000
1687684836.346335,4.780000
1687684836.903443,4.800000
1687684836.903443,4.800000
1687684836.903443,4.800000
1687684837.461827,4.770000
1687684837.461827,4.770000
1687684837.461827,4.770000
1687684838.018811,4.760000
1687684838.018811,4.760000
1687684838.018811,4.760000
1687684838.577251,4.810000
1687684838.577251,4.810000
1687684838.577251,4.810000
1687684839.134286,4.760000
1687684839.134286,4.760000
1687684839.134286,4.760000
1687684839.692601,4.750000
1687684839.692601,4.750000
1687684839.692601,4.750000
1687684840.249695,4.760000
1687684840.249695,4.760000
1687684840.249695,4.760000
1687684840.807946,4.790000
1687684840.807946,4.790000
1687684840.807946,4.790000
1687684841.365058,4.760000
1687684841.365058,4.760000
1687684841.365058,4.760000
1687684841.923438,4.770000
1687684841.923438,4.770000
1687684841.923438,4.770000
1687684842.480555,4.760000
1687684842.480555,4.760000
1687684842.480555,4.760000
1687684843.038808,4.740000
1687684843.038808,4.740000
1687684843.038808,4.740000
1687684843.596028,4.770000
1687684843.596028,4.770000
1687684843.596028,4.770000
1687684844.154208,4.750000
1687684844.154208,4.750000
1687684844.154208,4.750000
1687684844.711419,4.770000
1687684844.711419,4.770000
1687684844.711419,4.770000
1687684845.269678,4.760000
1687684845.269678,4.760000
1687684845.269678,4.760000
1687684845.82679,4.770000
1687684845.82679,4.770000
1687684845.82679,4.770000
1687684846.385082,4.770000
1687684846.385082,4.770000
1687684846.385082,4.770000
1687684846.942165,4.770000
1687684846.942165,4.770000
1687684846.942165,4.770000
1687684847.500434,4.760000
1687684847.500434,4.760000
1687684847.500434,4.760000
1687684848.05757,4.770000
1687684848.05757,4.770000
1687684848.05757,4.770000
1687684848.616001,4.760000
1687684848.616001,4.760000
1687684848.616001,4.760000
1687684849.173032,4.750000
1687684849.173032,4.750000
1687684849.173032,4.750000
1687684849.731349,4.770000
1687684849.731349,4.770000
1687684849.731349,4.770000
1687684850.288433,4.750000
1687684850.288433,4.750000
1687684850.288433,4.750000
1687684850.846696,4.740000
1687684850.846696,4.740000
1687684850.846696,4.740000
1687684851.403886,4.740000
1687684851.403886,4.740000
1687684851.403886,4.740000
1687684851.962186,4.730000
1687684851.962186,4.730000
1687684851.962186,4.730000
1687684852.519281,4.750000
1687684852.519281,4.750000
1687684852.519281,4.750000
1687684853.077558,4.760000
1687684853.077558,4.760000
1687684853.077558,4.760000
1687684853.634707,4.810000
1687684853.634707,4.810000
1687684853.634707,4.810000
1687684854.19293,4.770000
1687684854.19293,4.770000
1687684854.19293,4.770000
1687684854.750105,4.780000
1687684854.750105,4.780000
1687684854.750105,4.780000
1687684855.30808,4.790000
1687684855.30808,4.790000
1687684855.30808,4.790000
1687684855.866444,4.770000
1687684855.866444,4.770000
1687684855.866444,4.770000
1687684856.423579,4.780000
1687684856.423579,4.780000
1687684856.423579,4.780000
1687684856.981815,4.760000
1687684856.981815,4.760000
1687684856.981815,4.760000
1687684857.538981,4.760000
1687684857.538981,4.760000
1687684857.538981,4.760000
1687684858.097303,4.780000
1687684858.097303,4.780000
1687684858.097303,4.780000
1687684858.654324,4.770000
1687684858.654324,4.770000
1687684858.654324,4.770000
1687684859.212681,4.770000
1687684859.212681,4.770000
1687684859.212681,4.770000
1687684859.769836,4.780000
1687684859.769836,4.780000
1687684859.769836,4.780000
1687684860.32812,4.770000
1687684860.32812,4.770000
1687684860.32812,4.770000
1687684860.88518,4.880000
1687684860.88518,4.880000
1687684860.88518,4.880000
1687684861.443613,4.810000
1687684861.443613,4.810000
1687684861.443613,4.810000
1687684862.000557,4.760000
1687684862.000557,4.760000
1687684862.000557,4.760000
1687684862.558983,4.770000
1687684862.558983,4.770000
1687684862.558983,4.770000
1687684863.115934,4.770000
1687684863.115934,4.770000
1687684863.115934,4.770000
1687684863.67438,4.780000
1687684863.67438,4.780000
1687684863.67438,4.780000
1687684864.231432,4.790000
1687684864.231432,4.790000
1687684864.231432,4.790000
1687684864.789812,4.780000
1687684864.789812,4.780000
1687684864.789812,4.780000
1687684865.346841,4.800000
1687684865.346841,4.800000
1687684865.346841,4.800000
1687684865.904218,4.820000
1687684865.904218,4.820000
1687684865.904218,4.820000
1687684866.462628,4.840000
1687684866.462628,4.840000
1687684866.462628,4.840000
1687684867.019674,4.820000
1687684867.019674,4.820000
1687684867.019674,4.820000
1687684867.57797,4.860000
1687684867.57797,4.860000
1687684867.57797,4.860000
1687684868.13506,4.850000
1687684868.13506,4.850000
1687684868.13506,4.850000
1687684868.693447,4.850000
1687684868.693447,4.850000
1687684868.693447,4.850000
1687684869.250435,4.860000
1687684869.250435,4.860000
1687684869.250435,4.860000
1687684869.808816,4.880000
1687684869.808816,4.880000
1687684869.808816,4.880000
1687684870.365917,4.850000
1687684870.365917,4.850000
1687684870.365917,4.850000
1687684870.924223,4.870000
1687684870.924223,4.870000
1687684870.924223,4.870000
1687684871.481318,4.920000
1687684871.481318,4.920000
1687684871.481318,4.920000
1687684872.039678,4.900000
1687684872.039678,4.900000
1687684872.039678,4.900000
1687684872.596705,4.890000
1687684872.596705,4.890000
1687684872.596705,4.890000
1687684873.155055,4.930000
1687684873.155055,4.930000
1687684873.155055,4.930000
1687684873.71223,4.940000
1687684873.71223,4.940000
1687684873.71223,4.940000
1687684874.27043,5.000000
1687684874.27043,5.000000
1687684874.27043,5.000000
1687684874.827555,5.000000
1687684874.827555,5.000000
1687684874.827555,5.000000
1687684875.385954,5.020000
1687684875.385954,5.020000
1687684875.385954,5.020000
1687684875.943031,4.960000
1687684875.943031,4.960000
1687684875.943031,4.960000
1687684876.501336,4.930000
1687684876.501336,4.930000
1687684876.501336,4.930000
1687684877.058493,4.900000
1687684877.058493,4.900000
1687684877.058493,4.900000
1687684877.616716,4.910000
1687684877.616716,4.910000
1687684877.616716,4.910000
1687684878.173818,4.870000
1687684878.173818,4.870000
1687684878.173818,4.870000
1687684878.732224,4.880000
1687684878.732224,4.880000
1687684878.732224,4.880000
1687684879.289193,4.900000
1687684879.289193,4.900000
1687684879.289193,4.900000
1687684879.847565,4.930000
1687684879.847565,4.930000
1687684879.847565,4.930000
1687684880.404669,4.880000
1687684880.404669,4.880000
1687684880.404669,4.880000
1687684880.962937,4.880000
1687684880.962937,4.880000
1687684880.962937,4.880000
1687684881.520037,4.860000
1687684881.520037,4.860000
1687684881.520037,4.860000
1687684882.078436,4.850000
1687684882.078436,4.850000
1687684882.078436,4.850000
1687684882.635461,4.900000
1687684882.635461,4.900000
1687684882.635461,4.900000
1687684883.193805,4.870000
1687684883.193805,4.870000
1687684883.193805,4.870000
1687684883.75096,4.840000
1687684883.75096,4.840000
1687684883.75096,4.840000
1687684884.309174,4.820000
1687684884.309174,4.820000
1687684884.309174,4.820000
1687684884.866292,4.850000
1687684884.866292,4.850000
1687684884.866292,4.850000
1687684885.42469,4.960000
1687684885.42469,4.960000
1687684885.42469,4.960000
1687684885.98169,4.850000
1687684885.98169,4.850000
1687684885.98169,4.850000
1687684886.540109,4.860000
1687684886.540109,4.860000
1687684886.540109,4.860000
1687684887.097196,4.850000
1687684887.097196,4.850000
1687684887.097196,4.850000
1687684887.655472,4.890000
1687684887.655472,4.890000
1687684887.655472,4.890000
1687684888.212663,4.860000
1687684888.212663,4.860000
1687684888.212663,4.860000
1687684888.771025,4.880000
1687684888.771025,4.880000
1687684888.771025,4.880000
1687684889.327983,4.890000
1687684889.327983,4.890000
1687684889.327983,4.890000
1687684889.886335,4.900000
1687684889.886335,4.900000
1687684889.886335,4.900000
1687684890.443517,4.890000
1687684890.443517,4.890000
1687684890.443517,4.890000
1687684891.001707,4.900000
1687684891.001707,4.900000
1687684891.001707,4.900000
1687684891.558994,4.910000
1687684891.558994,4.910000
1687684891.558994,4.910000
1687684892.117079,4.910000
1687684892.117079,4.910000
1687684892.117079,4.910000
1687684892.674372,4.930000
1687684892.674372,4.930000
1687684892.674372,4.930000
1687684893.232587,4.910000
1687684893.232587,4.910000
1687684893.232587,4.910000
1687684893.789668,4.930000
1687684893.789668,4.930000
1687684893.789668,4.930000
1687684894.347947,5.010000
1687684894.347947,5.010000
1687684894.347947,5.010000
1687684894.90504,4.940000
1687684894.90504,4.940000
1687684894.90504,4.940000
1687684895.463324,4.960000
1687684895.463324,4.960000
1687684895.463324,4.960000
1687684896.020413,4.950000
1687684896.020413,4.950000
1687684896.020413,4.950000
1687684896.578814,4.990000
1687684896.578814,4.990000
1687684896.578814,4.990000
1687684897.135908,5.010000
1687684897.135908,5.010000
1687684897.135908,5.010000
1687684897.694209,5.000000
1687684897.694209,5.000000
1687684897.694209,5.000000
1687684898.251295,5.020000
1687684898.251295,5.020000
1687684898.251295,5.020000
1687684898.809565,5.050000
1687684898.809565,5.050000
1687684898.809565,5.050000
1687684899.366681,5.060000
1687684899.366681,5.060000
1687684899.366681,5.060000
1687684899.92506,5.060000
1687684899.92506,5.060000
1687684899.92506,5.060000
1687684900.482175,5.080000
1687684900.482175,5.080000
1687684900.482175,5.080000
1687684901.040453,5.110000
1687684901.040453,5.110000
1687684901.040453,5.110000
1687684901.597576,5.220000
1687684901.597576,5.220000
1687684901.597576,5.220000
1687684902.15581,5.130000
1687684902.15581,5.130000
1687684902.15581,5.130000
1687684902.712973,5.150000
1687684902.712973,5.150000
1687684902.712973,5.150000
1687684903.271311,5.250000
1687684903.271311,5.250000
1687684903.271311,5.250000
1687684903.828417,5.210000
1687684903.828417,5.210000
1687684903.828417,5.210000
1687684904.3867,5.230000
1687684904.3867,5.230000
1687684904.3867,5.230000
1687684904.943793,5.340000
1687684904.943793,5.340000
1687684904.943793,5.340000
1687684905.502063,5.430000
1687684905.502063,5.430000
1687684905.502063,5.430000
1687684906.059161,5.630000
1687684906.059161,5.630000
1687684906.059161,5.630000
1687684906.617593,5.910000
1687684906.617593,5.910000
1687684906.617593,5.910000
1687684907.174661,6.040000
1687684907.174661,6.040000
1687684907.174661,6.040000
1687684907.733022,7.030000
1687684907.733022,7.030000
1687684907.733022,7.030000
1687684908.290064,7.600000
1687684908.290064,7.600000
1687684908.290064,7.600000
1687684908.848311,8.260000
1687684908.848311,8.260000
1687684908.848311,8.260000
1687684909.405456,8.640000
1687684909.405456,8.640000
1687684909.405456,8.640000
1687684909.963809,8.930000
1687684909.963809,8.930000
1687684909.963809,8.930000
1687684910.520817,9.150000
1687684910.520817,9.150000
1687684910.520817,9.150000
1687684911.079178,9.370000
1687684911.079178,9.370000
1687684911.079178,9.370000
1687684911.636345,9.600000
1687684911.636345,9.600000
1687684911.636345,9.600000
1687684912.194559,9.900000
1687684912.194559,9.900000
1687684912.194559,9.900000
1687684912.7517,10.180000
1687684912.7517,10.180000
1687684912.7517,10.180000
1687684913.310058,10.250000
1687684913.310058,10.250000
1687684913.310058,10.250000
1687684913.867065,10.450000
1687684913.867065,10.450000
1687684913.867065,10.450000
1687684914.425446,11.560000
1687684914.425446,11.560000
1687684914.425446,11.560000
1687684914.98261,11.480000
1687684914.98261,11.480000
1687684914.98261,11.480000
1687684915.540812,11.550000
1687684915.540812,11.550000
1687684915.540812,11.550000
1687684916.097937,11.870000
1687684916.097937,11.870000
1687684916.097937,11.870000
1687684916.656323,12.290000
1687684916.656323,12.290000
1687684916.656323,12.290000
1687684917.213313,12.360000
1687684917.213313,12.360000
1687684917.213313,12.360000
1687684917.771689,12.440000
1687684917.771689,12.440000
1687684917.771689,12.440000
1687684918.328855,13.100000
1687684918.328855,13.100000
1687684918.328855,13.100000
1687684918.887059,13.100000
1687684918.887059,13.100000
1687684918.887059,13.100000
1687684919.444229,13.290000
1687684919.444229,13.290000
1687684919.444229,13.290000
1687684920.002565,13.590000
1687684920.002565,13.590000
1687684920.002565,13.590000
1687684920.559632,13.720000
1687684920.559632,13.720000
1687684920.559632,13.720000
1687684921.117927,13.980000
1687684921.117927,13.980000
1687684921.117927,13.980000
1687684921.675133,14.210000
1687684921.675133,14.210000
1687684921.675133,14.210000
1687684922.233306,14.250000
1687684922.233306,14.250000
1687684922.233306,14.250000
1687684922.79044,14.290000
1687684922.79044,14.290000
1687684922.79044,14.290000
1687684923.348818,14.620000
1687684923.348818,14.620000
1687684923.348818,14.620000
1687684923.905811,14.710000
1687684923.905811,14.710000
1687684923.905811,14.710000
1687684924.464199,14.700000
1687684924.464199,14.700000
1687684924.464199,14.700000
1687684925.021317,15.090000
1687684925.021317,15.090000
1687684925.021317,15.090000
1687684925.579587,15.190000
1687684925.579587,15.190000
1687684925.579587,15.190000
1687684926.136693,15.240000
1687684926.136693,15.240000
1687684926.136693,15.240000
1687684926.695107,15.480000
1687684926.695107,15.480000
1687684926.695107,15.480000
1687684927.252063,15.380000
1687684927.252063,15.380000
1687684927.252063,15.380000
1687684927.810438,15.620000
1687684927.810438,15.620000
1687684927.810438,15.620000
1687684928.367557,15.580000
1687684928.367557,15.580000
1687684928.367557,15.580000
1687684928.92582,15.760000
1687684928.92582,15.760000
1687684928.92582,15.760000
1687684929.482937,15.670000
1687684929.482937,15.670000
1687684929.482937,15.670000
1687684930.041304,15.800000
1687684930.041304,15.800000
1687684930.041304,15.800000
1687684930.598317,15.890000
1687684930.598317,15.890000
1687684930.598317,15.890000
1687684931.156681,15.880000
1687684931.156681,15.880000
1687684931.156681,15.880000
1687684931.713806,16.000000
1687684931.713806,16.000000
1687684931.713806,16.000000
1687684932.272049,16.020000
1687684932.272049,16.020000
1687684932.272049,16.020000
1687684932.829164,16.090000
1687684932.829164,16.090000
1687684932.829164,16.090000
1687684933.387576,16.130000
1687684933.387576,16.130000
1687684933.387576,16.130000
1687684933.944531,16.170000
1687684933.944531,16.170000
1687684933.944531,16.170000
1687684934.502929,16.210000
1687684934.502929,16.210000
1687684934.502929,16.210000
1687684935.060024,16.280000
1687684935.060024,16.280000
1687684935.060024,16.280000
1687684935.618319,16.310000
1687684935.618319,16.310000
1687684935.618319,16.310000
1687684936.1754,16.360000
1687684936.1754,16.360000
1687684936.1754,16.360000
1687684936.733865,16.360000
1687684936.733865,16.360000
1687684936.733865,16.360000
1687684937.290808,16.360000
1687684937.290808,16.360000
1687684937.290808,16.360000
1687684937.849185,16.390000
1687684937.849185,16.390000
1687684937.849185,16.390000
1687684938.406313,16.430000
1687684938.406313,16.430000
1687684938.406313,16.430000
1687684938.964565,16.470000
1687684938.964565,16.470000
1687684938.964565,16.470000
1687684939.521699,16.420000
1687684939.521699,16.420000
1687684939.521699,16.420000
1687684940.080057,16.420000
1687684940.080057,16.420000
1687684940.080057,16.420000
1687684940.637102,16.440000
1687684940.637102,16.440000
1687684940.637102,16.440000
1687684941.195432,16.460000
1687684941.195432,16.460000
1687684941.195432,16.460000
1687684941.752765,16.470000
1687684941.752765,16.470000
1687684941.752765,16.470000
1687684942.310808,16.490000
1687684942.310808,16.490000
1687684942.310808,16.490000
1687684942.867941,16.510000
1687684942.867941,16.510000
1687684942.867941,16.510000
1687684943.42635,16.490000
1687684943.42635,16.490000
1687684943.42635,16.490000
1687684943.983316,16.480000
1687684943.983316,16.480000
1687684943.983316,16.480000
1687684944.54169,16.490000
1687684944.54169,16.490000
1687684944.54169,16.490000
1687684945.098782,16.490000
1687684945.098782,16.490000
1687684945.098782,16.490000
1687684945.657075,16.530000
1687684945.657075,16.530000
1687684945.657075,16.530000
1687684946.214187,16.490000
1687684946.214187,16.490000
1687684946.214187,16.490000
1687684946.772514,16.540000
1687684946.772514,16.540000
1687684946.772514,16.540000
1687684947.329593,16.500000
1687684947.329593,16.500000
1687684947.329593,16.500000
1687684947.887928,16.510000
1687684947.887928,16.510000
1687684947.887928,16.510000
1687684948.445048,16.490000
1687684948.445048,16.490000
